Protein_A,Protein_B,Raw_Correlation,Latent_Similarity,Difference
REG1A;REG1B,Tgm1,0.0874281746615286,0.83689135,0.7494631784688119
Adamtsl1,SFTPB,0.09003684215098916,0.8394319,0.7493950397536129
GLDN,TNFSF10,0.0014253605233399715,0.75078714,0.7493617784155638
S100A7L2,TNFSF10,0.0014253605233399715,0.75078714,0.7493617784155638
ADAMTS16,TNFSF10,0.0014253605233399715,0.75078714,0.7493617784155638
CXCL10,TNFSF10,0.0014253605233399715,0.75078714,0.7493617784155638
IGFBP4,TNFSF10,0.0014253605233399715,0.75078714,0.7493617784155638
COL27A1,TNFSF10,0.0014253605233399715,0.75078714,0.7493617784155638
IL17D,TNFSF10,0.0014253605233399715,0.75078714,0.7493617784155638
ANXA8L2;ANXA8,TNFSF10,0.0014253605233399715,0.75078714,0.7493617784155638
C1QTNF8,TNFSF10,0.0014253605233399715,0.75078714,0.7493617784155638
GDF5,SERPINB6B,0.052292197407879604,0.8016226,0.7493304317577698
FAM132A,MST1;MST1L,0.0703641428037852,0.81965977,0.7492956267312795
Clec1a,EMID1,0.062499999999999965,0.81177473,0.749274730682373
SEMA3E,SERPINA3K,0.027075073091494796,0.77608436,0.749009290369046
FAM132A,HYAL1,0.001160087669709819,0.7501126,0.748952505504271
CXCL15,Fgf2,0.0625,0.81145144,0.7489514350891113
S100G,SMOC1,0.0637018174045679,0.81264204,0.7489402204639318
FGL1,Sdc4,0.0026133255596987514,0.7514879,0.7488745851878293
HGFAC,REG1A;REG1B,0.07851664398831432,0.8273863,0.7488696756489843
Clec1a,PDGFC,0.09244220800095332,0.84118676,0.7487445538551258
FSTL3,TNFSF12,0.06815661493125341,0.8168999,0.7487432807367764
Kcp,SFTPB,0.09003684215098914,0.838732,0.7486951620146602
S100G,SERPINA3G,0.06249999999999998,0.81114244,0.7486424446105957
Clec10a,PF4;PF4V1,0.06019448693401665,0.80880606,0.7486115748106733
Col4a5,REG1A;REG1B,0.08742817466152847,0.83591044,0.7484822648297436
Clec10a,Gas6,0.06250000000000001,0.810913,0.7484130263328552
LEFTY2;LEFTY1,Serpina10,0.02558772515992306,0.77392447,0.7483367447878919
Col4a5,S100G,0.0625,0.8107007,0.7482007145881653
Ccl21c,FAM20C,0.04321992411556023,0.79141885,0.7481989263063453
C1QTNF8,Serpina10,0.07206368111539967,0.82018304,0.7481193575961482
COL27A1,Serpina10,0.07206368111539967,0.82018304,0.7481193575961482
ANXA8L2;ANXA8,Serpina10,0.07206368111539967,0.82018304,0.7481193575961482
CXCL10,Serpina10,0.07206368111539967,0.82018304,0.7481193575961482
IGFBP4,Serpina10,0.07206368111539967,0.82018304,0.7481193575961482
S100A7L2,Serpina10,0.07206368111539967,0.82018304,0.7481193575961482
GLDN,Serpina10,0.07206368111539967,0.82018304,0.7481193575961482
ADAMTS16,Serpina10,0.07206368111539967,0.82018304,0.7481193575961482
IL17D,Serpina10,0.07206368111539967,0.82018304,0.7481193575961482
CXCL15,Gas6,0.06250000000000007,0.81044686,0.7479468584060668
Serpina10,TGFB2,0.0720636811153996,0.81982064,0.7477569613559139
SERPINB9B,Serpina10,0.0720636811153996,0.8198206,0.7477569017512691
Serpina10,WNT9A,0.0720636811153996,0.8198205,0.7477568421466243
Clec1a,GDF5,0.04383853530824297,0.79156744,0.7477289094930876
HCFC2,Serpina10,0.07206368111539964,0.8196544,0.7475907240016353
FSTL3,HGF,0.06815661493125343,0.8154592,0.7473025768679104
C1QTNF1,FSTL3,0.06815661493125343,0.8154592,0.7473025768679104
CLC,FSTL3,0.06815661493125343,0.8154592,0.7473025768679104
FSTL3,IHH,0.06815661493125343,0.8154592,0.7473025768679104
FSTL3,SLIT2,0.06815661493125343,0.8154592,0.7473025768679104
FSTL3,ISM1,0.06815661493125343,0.8154592,0.7473025768679104
FSTL3,LGI4,0.06815661493125343,0.8154592,0.7473025768679104
CELA3A;CELA3B,FSTL3,0.06815661493125343,0.8154592,0.7473025768679104
FSTL3,PCSK6,0.06815661493125343,0.8154592,0.7473025768679104
FSTL3,NRP2,0.06815661493125343,0.8154592,0.7473025768679104
FSTL3,NGF,0.06815661493125343,0.8154592,0.7473025768679104
FSTL3,MMP1,0.06815661493125343,0.8154592,0.7473025768679104
FSTL3,WNT11,0.06815661493125343,0.8154592,0.7473025768679104
FSTL3,TNN,0.06815661493125343,0.8154592,0.7473025768679104
ADAM12,FSTL3,0.06815661493125343,0.8154592,0.7473025768679104
BMP8A;BMP8B,FSTL3,0.06815661493125343,0.8154592,0.7473025768679104
ANGPTL1,FSTL3,0.06815661493125343,0.8154592,0.7473025768679104
ADAMTS1,FSTL3,0.06815661493125343,0.8154592,0.7473025768679104
GDF10,SERPINB6;SERPINB6A,0.012715241025440381,0.7599666,0.7472513708367422
Kcp,S100G,0.062499999999999986,0.8096822,0.7471821904182434
Adam9,F13a1,0.09722817614777696,0.84425634,0.74702816530959
ADAMTSL2,Ltbp2,0.019496334116201674,0.7663593,0.7468629951074311
EMID1,Serpina10,0.07206368111539962,0.8188918,0.7468281421763789
PF4;PF4V1,Pik3ip1,0.0330724369775993,0.7796904,0.7466179478872078
NTN1,SERPINA3G,0.08314257505100836,0.82975703,0.7466144597275866
Adamtsl1,PODN,0.013242552261139387,0.75980616,0.7465636038973079
HYAL1,Try4,0.0007115935508655123,0.74722236,0.7465107703979565
IL16,PODN,0.03045934940129853,0.77694374,0.7464843938276138
Serpina10,WNT3A,0.07206368111539965,0.81851095,0.7464472684962642
SERPINA3G,SFTPC,0.06250000000000003,0.80892503,0.7464250326156616
PLAU,SERPINA3G,0.0625,0.80889344,0.7463934421539307
PF4;PF4V1,Try4,0.03692307902093211,0.78326404,0.7463409619260284
Clec10a,MBL1,0.09128308430182867,0.83755326,0.7462701784087427
S100G,SPON2,0.0450593885686192,0.7911993,0.7461399379465785
SEMA3F,Sfrp1,0.06249999999999999,0.8085002,0.7460001707077026
ADAMTSL2,CCL14,0.005975213562171536,0.75188607,0.7459108562124561
ITIH6,SERPINB6B,0.03563755195267099,0.7814426,0.7458050306545982
Col4a5,GDF10,0.012715241025440372,0.75845593,0.7457406911149099
GDF10,LGALS9,0.015382054553493634,0.7607211,0.7453390329022559
CD209,Cspg5,0.06856730624447291,0.8138751,0.7453077729104953
SERPINA3G,Serpina10,0.0720636811153996,0.8172482,0.7451845440966975
BMP6,LEFTY2;LEFTY1,0.021188098154153706,0.7663058,0.7451177060984708
PF4;PF4V1,PLAU,0.06019448693401665,0.8052317,0.7450372034727827
CXCL15,SMOC1,0.06370181740456794,0.80853486,0.744833043206394
CCL14,SERPINA3G,0.09991640099217794,0.8444973,0.7445809220440159
PF4;PF4V1,SFTPC,0.06019448693401661,0.80471915,0.7445246631323591
Adamtsl1,MIF,0.04536781810205115,0.789795,0.7444271633775936
Lama3,PLXNB2;MKIAA0315,0.039613795575085556,0.7839559,0.7443420764837828
CLEC1A,Clec10a,0.062499999999999965,0.80670524,0.7442052364349365
GDF10,SFTPC,0.012715241025440386,0.75687903,0.7441637906327322
Adam11,Cspg5,0.20934924159849738,0.9534907,0.7441414328971996
CPAMD8,NID2;NID-2,0.055336351385686613,0.79927313,0.7439367818922065
NID2;NID-2,SEMA3D,0.0662228137399659,0.81012774,0.7439049213979736
PDGFC,PF4;PF4V1,0.09450807350830673,0.8384129,0.7439048073892153
Clec10a,PODN,0.013242552261139304,0.7570938,0.743851234932159
Igfbp4,Srpx2,0.06250000000000003,0.8061605,0.7436605095863342
Ccl21c,Sema6d,0.06674563831942103,0.8103885,0.7436428671394107
CRLF3,GDF10,0.012715241025440385,0.7563349,0.7436196598305777
PAPPA,SERPINB6;SERPINB6A,0.06250000000000001,0.8061121,0.7436121106147766
HCFC2,SEMA3D,0.06622281373996594,0.8094667,0.7432439058874144
Hmcn2,Ogfod1,0.04566197617745084,0.7888594,0.7431974507977994
GDF10,PLAU,0.01271524102544039,0.75590783,0.743192592550762
Clec10a,MIF,0.04502797678102687,0.78790927,0.7428812925518589
Adamtsl1,S100G,0.06250000000000003,0.8053003,0.7428002953529358
PLAU,SCUBE3,0.07155823594140831,0.8143051,0.7427468907256144
CPAMD8,TNFSFM13;TNFSF13,0.05533635138568659,0.7978868,0.7425504374593757
Adipoq,Cd109,0.060338988364704214,0.80282867,0.7424896811833305
ISM2,SCUBE3,0.030816913369921494,0.7732112,0.7423942677938663
INHBA,LGALSL,0.0055057559303056955,0.74786925,0.7423634972282637
HTRA3,IL16,0.06912114454100153,0.81114864,0.7420274989526509
SCUBE3,SFTPC,0.07155823594140837,0.8133008,0.741742552461149
GREM1,PAPPA,0.06249999999999992,0.80420536,0.741705358028412
Clec10a,SEMA3F,0.062499999999999944,0.80420035,0.7417003512382507
Efemp2,Sfrp1,0.06250000000000001,0.8041658,0.741665780544281
Adamtsl1,HYAL2,0.06250000000000004,0.8041345,0.7416344881057739
LGALS9,PRSS3P2;PRSS2;PRSS1,0.08231498260992391,0.8238924,0.7415774319599309
LTBP2,NTN1,0.0044442038354359885,0.746021,0.7415767688932933
ITIH6,NID2;NID-2,0.029876313427614674,0.7712461,0.7413697622025733
CCL21C;CCL21B;CCL21A,SERPINA3G,0.06249999999999997,0.8037765,0.7412765026092529
Adamtsl1,TNFSF10,0.001425360523339959,0.74258506,0.7411597024573119
PLXNB2;MKIAA0315,REG3A,0.09060092609833567,0.83174056,0.7411396320490947
Fcn1,S100a16,0.006655553166956812,0.74774003,0.7410844771217395
Lama3,SFTPB,0.05706721694712855,0.7981324,0.7410652026390531
Efemp2,WNT3A,0.0625,0.803518,0.7410179972648621
Efemp2,HCFC2,0.06250000000000001,0.8035082,0.7410082221031189
BMPER,S100a16,0.009649000911336789,0.7504377,0.7407886759952489
GREM1,Gas6,0.0625,0.80326813,0.7407681345939636
Bcan,Col25a1,0.14848187715580624,0.8892436,0.7407617255968793
S100P,TNFSF10,0.001425360523339967,0.7421576,0.7407322179449828
Efemp2,SERPINB9B,0.062499999999999986,0.803141,0.7406409978866577
Efemp2,WNT9A,0.062499999999999986,0.803141,0.7406409978866577
Efemp2,TGFB2,0.062499999999999986,0.803141,0.7406409978866577
Adamtsl1,MBL1,0.09128308430182878,0.83172494,0.7404418574286705
BMPER,Fgf2,0.09061043339757342,0.8309123,0.7403018586060581
SEMA3D,TGFB2,0.06622281373996597,0.80651885,0.7402960389707579
SEMA3D,WNT9A,0.06622281373996597,0.8065188,0.7402959793661131
SEMA3D,SERPINB9B,0.06622281373996597,0.8065188,0.7402959793661131
Clec1a,PAPPA,0.062499999999999965,0.80270344,0.7402034401893616
Gas6,SFTPB,0.09003684215098921,0.830182,0.7401451737448543
SERPINB6;SERPINB6A,Serpina10,0.07206368111539964,0.81215006,0.7400863800151241
CD209,NDNF,0.08610645652878002,0.8261267,0.7400202381504802
BMP6,Sfrp1,0.03167401569110604,0.77161664,0.7399426220156505
Lama3,REG1A;REG1B,0.05541378941671467,0.7953323,0.7399185231672086
C1qtnf9,LEFTY2;LEFTY1,0.003885756317471418,0.7437132,0.7398274437748442
Cabp1,Pik3ip1,0.051500833240615,0.79109544,0.7395946023787392
C1qtnf9,ISM2,0.010736793963509308,0.75024754,0.7395107441262428
FSTL3,IL16,0.06815661493125337,0.8076516,0.739494964448782
SERPINA3G,TNFSFM13;TNFSF13,0.06249999999999998,0.8018084,0.7393084168434143
Col11a1,ISM2,0.06398850653773198,0.8032959,0.7393074038206969
PF4;PF4V1,Serpina10,0.06940538098108907,0.8086459,0.7392405230830894
HTRA4,PRSS3P2;PRSS2;PRSS1,0.09173421681989617,0.8309692,0.739234997619496
ISM2,Ltbp2,0.06131889348678986,0.800473,0.7391540812904318
HGFAC,Lama3,0.006897195221207578,0.74594223,0.7390450397717734
CRLF3,Sdc4,0.0016781728090956608,0.74071115,0.7390329797444627
Igfbp4,S100a11,0.026656072447334343,0.7655981,0.7389420458578719
CPAMD8,S100G,0.05533635138568662,0.7942243,0.738887970456507
Sulf2,TNFSF10,0.001425360523339963,0.7399741,0.7385487209929259
INHBA,Srpx2,0.0055057559303057,0.7438596,0.7383538331695784
Cd209d,Slit3,0.062499999999999896,0.8008009,0.738300919532776
BMP1,LAMA4,0.09754529460406,0.83580524,0.7382599426891834
Col4a5,Efemp2,0.06249999999999998,0.80070066,0.7382006645202637
CTSA,Tgm1,0.0999780370840315,0.83810633,0.7381282971254106
Lama3,PDGFC,0.05859178768414894,0.7967064,0.7381145907757815
Clec1a,Try4,0.03833727233754615,0.77637255,0.7380352795804836
CTSH,Ltbp1,0.020879240938887426,0.7586147,0.7377354779751446
SERPINB6;SERPINB6A,Sdc4,0.0016781728090956654,0.7393147,0.7376365025220201
C1qtnf4,Col25a1,0.024745381747100073,0.76216304,0.7374176612750557
Cx3cl1,PODN,0.0004711130974917132,0.73787737,0.7374062558295102
Ltbp2,S100a16,0.006655553166956812,0.7440443,0.7373887507270862
FAM20C,PLAU,0.043219924115560235,0.7805972,0.7373772858148597
NTN1,SERPINB6B,0.11384018270084671,0.85115236,0.7373121777384538
ANXA9,SERPINA3G,0.0625,0.79979026,0.7372902631759644
FAM20C,SFTPC,0.04321992411556023,0.78039414,0.73717421279011
Adamtsl1,Mmp2,0.09027264977941825,0.82734215,0.7370695028161017
MMP3,Try4,0.0019423935844409602,0.73892105,0.7369786526725781
HYAL2,WFIKKN2,0.06249999999999998,0.7994559,0.7369558811187744
HYAL2,MATN1,0.06249999999999998,0.7994558,0.7369558215141296
HYAL2,SULF1,0.06249999999999998,0.7994558,0.7369558215141296
HYAL2,REG4,0.06249999999999998,0.7994558,0.7369558215141296
ADAMTS2,HYAL2,0.06249999999999997,0.7994558,0.7369558215141296
HYAL2,PODNL1,0.06249999999999998,0.7994558,0.7369558215141296
HYAL2,PCSK5,0.06249999999999998,0.7994558,0.7369558215141296
HYAL2,IBSP,0.06249999999999998,0.79945576,0.7369557619094849
HYAL2,LEP,0.06249999999999998,0.79945576,0.7369557619094849
Efemp2,MASP1,0.07837502649593359,0.8152581,0.7368830592317581
Mmp2,PLXNB2;MKIAA0315,0.0902726497794182,0.8270478,0.736775175080201
Kcp,Mmp2,0.09027264977941823,0.826972,0.7366993579720467
SERPINA3G,TNFSF12,0.06250000000000001,0.79900026,0.7365002632141113
CRLF3,Serpina10,0.07206368111539964,0.80852807,0.7364643845660579
Masp2,S100G,0.062499999999999944,0.79892164,0.7364216446876526
C17ORF58,CRELD1,0.0452297170632287,0.7813799,0.7361501614577368
Ovos,Wnt10a,0.19364163905995554,0.92959595,0.7359543082056694
HYAL2,ITIH6,0.02987631342761463,0.7657261,0.7358497760499244
C1qtnf4,Gpc4,0.04227935674196493,0.77809954,0.735820180153787
HTRA4,WIF1,0.03422418170067744,0.7700251,0.7358008927812867
MST1;MST1L,Try4,0.04316110888746716,0.77871454,0.7355534287330773
Efemp2,PLXNB2;MKIAA0315,0.06249999999999999,0.79805297,0.735552966594696
Fgf2,S100G,0.062499999999999986,0.7979872,0.7354872226715088
PODN,SERPINB1A,0.02635279178141126,0.7618284,0.7354756307649755
ECM1,S100A1;S100A1,0.06508490685714444,0.8002805,0.7351956045220975
ANGPTL3,Tgm1,0.09082483201391756,0.8260127,0.7351878389798874
CD209,PF4;PF4V1,0.09757784033134588,0.83275133,0.7351734933821856
SPON2,TNFSFM13;TNFSF13,0.045059388568619206,0.7801393,0.7350799384806361
PLXNB2;MKIAA0315,Serpina10,0.07206368111539965,0.8070437,0.7349799904925716
Adam9,OMD,0.02037018555306206,0.7550642,0.7346940038809895
TNFSF10,WFIKKN2,0.001425360523339962,0.7361055,0.734680141128424
SULF1,TNFSF10,0.001425360523339962,0.7361055,0.734680141128424
MATN1,TNFSF10,0.001425360523339962,0.73610544,0.7346800815237792
PODNL1,TNFSF10,0.001425360523339962,0.73610544,0.7346800815237792
LEP,TNFSF10,0.001425360523339962,0.73610544,0.7346800815237792
IBSP,TNFSF10,0.001425360523339962,0.73610544,0.7346800815237792
ADAMTS2,TNFSF10,0.001425360523339962,0.73610544,0.7346800815237792
PCSK5,TNFSF10,0.001425360523339962,0.73610544,0.7346800815237792
REG4,TNFSF10,0.001425360523339962,0.73610544,0.7346800815237792
Clec1a,SERPINB6;SERPINB6A,0.06249999999999997,0.7971205,0.7346205115318298
Efemp2,Masp2,0.06249999999999999,0.7970357,0.7345356941223145
FSTL3,Serpina10,0.07858586502897492,0.81301194,0.7344260792650009
C1ql3,Gpc4,0.02775943901331304,0.76215,0.7343905505916369
CPAMD8,CXCL15,0.05533635138568657,0.7893474,0.7340110588163398
GREM1,SERPINB1A,0.04625179038573511,0.7802529,0.7340010835118174
SERPINB6;SERPINB6A,Try4,0.03833727233754613,0.77230096,0.7339636862958767
CTSH,FSTL3,0.02797727707265508,0.7618779,0.7339006173288952
S100A12,S100a16,0.008817634549507262,0.742592,0.7337743425699386
Col4a5,HTRA4,0.09113027443295874,0.8248491,0.7337188542901858
Cspg5,HGFAC,0.011734714018210503,0.74543077,0.7336960535179529
ECM1,Kcp,0.05235233001201169,0.7859396,0.7335872442296265
IL16,MASP1,0.07837502649593363,0.81193554,0.7335605175180434
HYAL1,SVEP1,0.19249441471383733,0.92602366,0.7335292473764642
IL16,Mmp2,0.09027264977941821,0.8237161,0.733443454251191
CCL21C;CCL21B;CCL21A,FAM20C,0.04321992411556019,0.77663857,0.7334186433321022
CCL14,Clec1a,0.09991640099217793,0.8333325,0.7334160780079136
ADAMTSL2,Lama3,0.012357180706284492,0.74575835,0.7334011739575644
S100G,Sfrp1,0.06249999999999999,0.7958714,0.733371376991272
FAM132A,INHBA,0.005505755930305698,0.7385318,0.7330260719963301
CCL16,Masp2,0.08965908259864755,0.82256573,0.7329066517877966
CLC,Efemp2,0.06249999999999998,0.7953731,0.7328730821609497
CELA3A;CELA3B,Efemp2,0.06249999999999998,0.7953731,0.7328730821609497
BMP8A;BMP8B,Efemp2,0.06249999999999998,0.7953731,0.7328730821609497
ADAMTS1,Efemp2,0.06249999999999998,0.7953731,0.7328730821609497
ADAM12,Efemp2,0.06249999999999998,0.7953731,0.7328730821609497
ANGPTL1,Efemp2,0.06249999999999998,0.7953731,0.7328730821609497
Efemp2,SLIT2,0.06249999999999997,0.7953731,0.7328730821609497
C1QTNF1,Efemp2,0.06249999999999998,0.7953731,0.7328730821609497
Efemp2,HGF,0.06249999999999997,0.7953731,0.7328730821609497
Efemp2,IHH,0.06249999999999997,0.7953731,0.7328730821609497
Efemp2,ISM1,0.06249999999999997,0.7953731,0.7328730821609497
Efemp2,TNN,0.06249999999999997,0.7953731,0.7328730821609497
Efemp2,LGI4,0.06249999999999997,0.7953731,0.7328730821609497
Efemp2,WNT11,0.06249999999999997,0.7953731,0.7328730821609497
Efemp2,MMP1,0.06249999999999997,0.7953731,0.7328730821609497
Efemp2,NGF,0.06249999999999997,0.7953731,0.7328730821609497
Efemp2,NRP2,0.06249999999999997,0.7953731,0.7328730821609497
Efemp2,PCSK6,0.06249999999999997,0.7953731,0.7328730821609497
CTSA,Try4,0.06132616376742084,0.79416287,0.7328367056860093
Cd209d,Chl1,0.02538695362072843,0.7580654,0.7326784488870536
Fgf2,PODN,0.013242552261139346,0.745909,0.7326664233400569
Cd209d,Ovos,0.1936416390599555,0.9263027,0.7326610323725397
Adam9,HGFAC,0.008120124448936207,0.7407045,0.7325843523844073
GDF10,Srpx2,0.012715241025440378,0.74508226,0.7323670181527212
CCL21C;CCL21B;CCL21A,PF4;PF4V1,0.06019448693401664,0.79235494,0.7321604544340864
C17ORF58,Sdc4,0.0016781728090956639,0.7337998,0.7321216423688218
Cspg5,TNN,0.06739791282406152,0.79951227,0.7321143542886704
Cspg5,NRP2,0.06739791282406152,0.79951227,0.7321143542886704
Cspg5,PCSK6,0.06739791282406152,0.79951227,0.7321143542886704
Cspg5,NGF,0.06739791282406152,0.79951227,0.7321143542886704
Cspg5,MMP1,0.06739791282406152,0.79951227,0.7321143542886704
ANGPTL1,Cspg5,0.06739791282406152,0.79951227,0.7321143542886704
Cspg5,LGI4,0.06739791282406152,0.79951227,0.7321143542886704
Cspg5,ISM1,0.06739791282406152,0.79951227,0.7321143542886704
CELA3A;CELA3B,Cspg5,0.06739791282406152,0.79951227,0.7321143542886704
Cspg5,IHH,0.06739791282406152,0.79951227,0.7321143542886704
Cspg5,SLIT2,0.06739791282406152,0.79951227,0.7321143542886704
ADAM12,Cspg5,0.06739791282406152,0.79951227,0.7321143542886704
BMP8A;BMP8B,Cspg5,0.06739791282406152,0.79951227,0.7321143542886704
C1QTNF1,Cspg5,0.06739791282406152,0.79951227,0.7321143542886704
Cspg5,HGF,0.06739791282406152,0.79951227,0.7321143542886704
CLC,Cspg5,0.06739791282406152,0.79951227,0.7321143542886704
ADAMTS1,Cspg5,0.06739791282406152,0.79951227,0.7321143542886704
Cspg5,WNT11,0.06739791282406152,0.79951227,0.7321143542886704
CTSA,MST1;MST1L,0.2471221788799791,0.97918993,0.7320677534663649
Clec1a,MASP1,0.07837502649593354,0.8103195,0.7319444567842484
Fgf2,SERPINA3G,0.0625,0.7943875,0.7318875193595886
SERPINB6;SERPINB6A,Tgm1,0.06250000000000001,0.7943205,0.7318205237388611
CD209,Fgf2,0.06358441175272751,0.7954028,0.7318184131259651
EMID1,Sdc4,0.0016781728090956623,0.733483,0.7318048436818406
PAPPA,Serpina10,0.07206368111539967,0.8037892,0.7317255172831905
MMP8,Pik3ip1,0.034339146596029095,0.7660397,0.7317005825223181
IL17D,Tgm1,0.06250000000000006,0.7938342,0.7313342094421387
GLDN,Tgm1,0.06250000000000006,0.7938342,0.7313342094421387
ANXA8L2;ANXA8,Tgm1,0.06250000000000006,0.7938342,0.7313342094421387
IGFBP4,Tgm1,0.06250000000000006,0.7938342,0.7313342094421387
CXCL10,Tgm1,0.06250000000000006,0.7938342,0.7313342094421387
COL27A1,Tgm1,0.06250000000000006,0.7938342,0.7313342094421387
S100A7L2,Tgm1,0.06250000000000006,0.7938342,0.7313342094421387
ADAMTS16,Tgm1,0.06250000000000006,0.7938342,0.7313342094421387
C1QTNF8,Tgm1,0.06250000000000006,0.7938342,0.7313342094421387
HYAL2,Sdc4,0.0016781728090956645,0.732978,0.7312998135266587
ANXA9,FAM20C,0.043219924115560214,0.7744629,0.7312429545885109
Ccl21c,SEMA3D,0.06622281373996598,0.79732925,0.7311064332578673
Col25a1,Spock1,0.033506900683057624,0.76457804,0.7310711437314626
PODN,TNFSF12,0.030459349401298533,0.76151025,0.7310509035512771
NID2;NID-2,SERPINA3G,0.06250000000000001,0.79334325,0.7308432459831238
FAM20C,TNFSF12,0.04321992411556023,0.7740541,0.7308341859346412
Col4a5,PODN,0.013242552261139358,0.74398345,0.7307408952905879
HTRA3,TNFSF12,0.06912114454100157,0.79949486,0.7303737180154559
CRLF3,PAPPA,0.06249999999999999,0.7928186,0.7303186058998108
CLGN,Tgm1,0.06249999999999999,0.7927433,0.7302433252334595
EMID1,ISM2,0.06131889348678982,0.7915064,0.7301875161582907
C1ql3,Col25a1,0.0041499752774570445,0.7343077,0.7301577310785915
IL16,SERPINA3G,0.06249999999999997,0.7925307,0.7300307154655457
Col25a1,Tnc,0.04554540804583473,0.7755203,0.7299749166611965
Mbp,Srpx2,0.044683574400198246,0.7746549,0.7299713504693391
C1QTNF8,PODN,0.013242552261139297,0.7431639,0.7299213314249263
COL27A1,PODN,0.013242552261139297,0.7431639,0.7299213314249263
CXCL10,PODN,0.013242552261139297,0.7431639,0.7299213314249263
IL17D,PODN,0.013242552261139297,0.7431639,0.7299213314249263
GLDN,PODN,0.013242552261139297,0.7431639,0.7299213314249263
PODN,S100A7L2,0.013242552261139297,0.7431639,0.7299213314249263
IGFBP4,PODN,0.013242552261139297,0.7431639,0.7299213314249263
ANXA8L2;ANXA8,PODN,0.013242552261139297,0.7431639,0.7299213314249263
ADAMTS16,PODN,0.013242552261139297,0.7431639,0.7299213314249263
Col4a5,GREM1,0.06250000000000003,0.7923942,0.72989422082901
IL16,Serpina10,0.07206368111539962,0.8016889,0.72962522841524
PAPPA,Tgm1,0.06250000000000003,0.79204905,0.7295490503311157
